"Average",,,,,,,,,,,"P0",,,,,,,,,,"P1",,,,,,,,,,"P2",,,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","displacement","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","displacement","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","displacement","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","displacement","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]"
385,66.3018,7.29576,-694.892,0.00161572,0.00377291,0.00852268,0.0116789,0.000376544,0.000258362,0.00157867,57.7388,10.3303,-695.125,0.00246411,0.0143398,0.00210779,0.0147795,0.000474564,0.000307616,0.00205967,57.9435,8.07444,-696.71,0.00137276,0.00594851,0.00790631,0.0100241,0.000353059,0.000228032,0.00152457,58.4098,5.4752,-698.512,0.00211761,0.00376178,0.00311977,0.00533529,0.000290809,0.000193543,0.00124201
386,66.2673,7.29665,-694.901,0.00160186,0.00525645,0.0101152,0.0137682,0.000380447,0.000261255,0.00159556,57.7388,10.3303,-695.125,0.00251358,0.0174409,0.00351107,0.0180768,0.000496614,0.000330752,0.00215745,57.9435,8.07444,-696.71,0.000832557,0.00712766,0.0120031,0.0139961,0.000358475,0.000230718,0.00154781,58.4098,5.4752,-698.512,0.00191624,0.00505466,0.00658314,0.0085188,0.000293392,0.000194899,0.00125294
387,66.1747,7.29722,-694.927,0.00188728,0.00612064,0.010785,0.0154059,0.000383501,0.000262844,0.00160916,57.7388,10.3303,-695.125,0.00272194,0.0193326,0.00339597,0.0199617,0.000500066,0.000336306,0.00217322,57.9435,8.07444,-696.71,0.00084474,0.00780034,0.0125824,0.0148505,0.00036013,0.000230498,0.00155471,58.4098,5.4752,-698.512,0.00236393,0.00592239,0.00465147,0.00789468,0.000296751,0.000199187,0.00126783
388,66.2477,7.29909,-694.905,0.00257028,0.00639265,0.0100312,0.0151382,0.000384996,0.00026431,0.00161455,57.7388,10.3303,-695.125,0.0035815,0.0198393,0.00321018,0.0205442,0.000508072,0.000340802,0.00220779,57.9435,8.07444,-696.71,0.00173436,0.00807814,0.0134642,0.0158226,0.000363341,0.000232704,0.00156858,58.4098,5.4752,-698.512,0.00326692,0.00613002,0.00503004,0.00857802,0.000298166,0.000200215,0.00127389
389,66.231,7.30367,-694.906,0.00363168,0.00623513,0.00922252,0.0146957,0.000383291,0.000263061,0.00160813,57.7388,10.3303,-695.125,0.00360736,0.0184133,0.005443,0.0196541,0.000499076,0.00033076,0.00216774,57.9435,8.07444,-696.71,0.00272785,0.00805669,0.0115097,0.0143565,0.000361468,0.000232198,0.00156064,58.4098,5.4752,-698.512,0.00430557,0.00627676,0.0034236,0.00834959,0.00029484,0.000197034,0.00125943
390,66.1747,7.29722,-694.927,0.00487715,0.00590698,0.00760709,0.013586,0.000382225,0.000262482,0.00160384,57.7388,10.3303,-695.125,0.00537727,0.0166619,0.00170576,0.0176973,0.000486015,0.000314139,0.00210913,57.9435,8.07444,-696.71,0.00418173,0.00756805,0.00982633,0.0131309,0.000358619,0.000230714,0.00154838,58.4098,5.4752,-698.512,0.00568979,0.00611703,0.00270519,0.00879779,0.000298595,0.000201166,0.00127589
391,66.1966,7.30455,-694.915,0.00626079,0.00537439,0.00705317,0.0129038,0.00038041,0.000261205,0.00159582,57.7388,10.3303,-695.125,0.00563089,0.0127168,0.00661934,0.0154491,0.000477866,0.000300921,0.00207194,57.9435,8.07444,-696.71,0.00542868,0.00641793,0.00995307,0.0130647,0.000361964,0.000230527,0.00156237,58.4098,5.4752,-698.512,0.00676458,0.00562939,0.00413291,0.00972988,0.000296824,0.000195868,0.00126723
392,66.18,7.30987,-694.916,0.00793751,0.00482375,0.00566162,0.0120191,0.000379685,0.000262179,0.00159329,57.7388,10.3303,-695.125,0.00818051,0.00909527,0.00451351,0.0130517,0.000458125,0.000274737,0.0019833,57.9435,8.07444,-696.71,0.00796277,0.00584939,0.00580098,0.0114793,0.000355761,0.000225722,0.00153541,58.4098,5.4752,-698.512,0.0086762,0.00560825,0.00209218,0.0105478,0.000299529,0.000198944,0.00127911
393,66.1586,7.30406,-694.926,0.00949054,0.00403225,0.00538103,0.0119415,0.000381927,0.00026318,0.00160281,57.7388,10.3303,-695.125,0.00880698,0.00436833,0.00938753,0.0135946,0.000456314,0.000268607,0.00197437,57.9435,8.07444,-696.71,0.00959839,0.00466498,0.00432291,0.0115271,0.000355625,0.000226814,0.00153505,58.4098,5.4752,-698.512,0.00986603,0.00506455,0.00265586,0.0114042,0.000296814,0.00020104,0.00126854
394,66.2133,7.29997,-694.914,0.0109116,0.00297044,0.00434406,0.0129792,0.000381926,0.000263116,0.00160254,57.7388,10.3303,-695.125,0.010064,-0.000329327,0.00941473,0.0138037,0.000453003,0.000271038,0.00196096,57.9435,8.07444,-696.71,0.0109041,0.00316994,0.00401865,0.0120491,0.00035144,0.000228147,0.00151773,58.4098,5.4752,-698.512,0.0111557,0.00409432,0.00362895,0.0124275,0.00029775,0.000202286,0.0012727
395,66.1966,7.30455,-694.915,0.012066,0.00172056,0.00318785,0.0149987,0.000383913,0.000264146,0.00161116,57.7388,10.3303,-695.125,0.0105024,-0.0050217,0.0136025,0.0179494,0.000468681,0.000283808,0.00202955,57.9435,8.07444,-696.71,0.0122395,0.00155939,0.00173026,0.0124653,0.000356267,0.000230218,0.00153838,58.4098,5.4752,-698.512,0.0122679,0.00284225,0.0028815,0.0129234,0.000298109,0.000202887,0.00127433
396,66.2133,7.29997,-694.914,0.0126251,0.000182008,0.00193352,0.0164378,0.000385556,0.000265218,0.00161724,57.7388,10.3303,-695.125,0.010549,-0.00980916,0.0157962,0.0214451,0.000477039,0.000298119,0.00206778,57.9435,8.07444,-696.71,0.012996,-0.000373258,0.00159193,0.0131064,0.000356222,0.000227775,0.00153772,58.4098,5.4752,-698.512,0.013038,0.00153551,0.00138548,0.0132031,0.00029864,0.000201517,0.00127613
397,66.2609,7.30302,-694.898,0.013034,-0.0015499,-0.000132355,0.0178133,0.000386469,0.000265269,0.00162084,57.7388,10.3303,-695.125,0.0112635,-0.013579,0.0145721,0.0230166,0.000496825,0.000323205,0.00215645,57.9435,8.07444,-696.71,0.0138023,-0.00186012,-0.00379123,0.0144527,0.000359777,0.000231333,0.00155332,58.4098,5.4752,-698.512,0.0131647,-0.0001203,0.000282145,0.0131807,0.00029815,0.000199946,0.00127371
398,66.3219,7.30015,-694.883,0.013091,-0.00304635,-0.00262104,0.0183132,0.000388129,0.00026582,0.00162698,57.7388,10.3303,-695.125,0.0118988,-0.0159557,0.0099512,0.0224334,0.000506018,0.000339317,0.00219875,57.9435,8.07444,-696.71,0.0139442,-0.00297122,-0.00811157,0.016422,0.000362417,0.000232723,0.00156467,58.4098,5.4752,-698.512,0.0131773,-0.00113319,-0.0038254,0.0137721,0.000298304,0.000201752,0.00127483
399,66.3785,7.29904,-694.868,0.0127244,-0.00427418,-0.00401692,0.0186242,0.00038911,0.000267751,0.00163054,57.7388,10.3303,-695.125,0.0120047,-0.0173601,0.0079836,0.0227565,0.000511022,0.000347355,0.00222163,57.9435,8.07444,-696.71,0.0138605,-0.0040906,-0.00845117,0.0167727,0.000359984,0.000234387,0.00155478,58.4098,5.4752,-698.512,0.0123211,-0.00271666,-0.00222287,0.0128193,0.000297779,0.000198861,0.00127191
400,66.4408,7.29689,-694.852,0.0120816,-0.0051963,-0.00354535,0.0181935,0.000388909,0.000268042,0.00162899,57.7388,10.3303,-695.125,0.0106871,-0.0185683,0.0142224,0.0258623,0.000506683,0.000344258,0.00220272,57.9435,8.07444,-696.71,0.0124757,-0.00513476,-0.00393571,0.0140717,0.000360635,0.000230635,0.00155679,58.4098,5.4752,-698.512,0.0117011,-0.00348497,-0.00255673,0.0124801,0.000297875,0.000199628,0.00127251
401,66.4408,7.29689,-694.852,0.0113832,-0.00554076,-0.00347462,0.0172514,0.000388676,0.000267593,0.00162829,57.7388,10.3303,-695.125,0.0102472,-0.0176701,0.0094924,0.0227262,0.000508675,0.000337686,0.0022095,57.9435,8.07444,-696.71,0.012368,-0.00528131,-0.00807191,0.0157031,0.000363469,0.000230162,0.0015686,58.4098,5.4752,-698.512,0.0109026,-0.00403824,-0.00313336,0.0120423,0.000302357,0.000199327,0.00129079
402,66.4964,7.29426,-694.838,0.0102958,-0.00560998,-0.00155398,0.015811,0.000385834,0.000266824,0.00161592,57.7388,10.3303,-695.125,0.0100776,-0.0161368,0.00989986,0.0215597,0.000493535,0.000324448,0.00214298,57.9435,8.07444,-696.71,0.0107237,-0.00508612,-0.00221555,0.012093,0.000364002,0.000233129,0.00157139,58.4098,5.4752,-698.512,0.00980292,-0.00434055,0.000275614,0.0107438,0.000301369,0.00020291,0.00128769
403,66.566,7.28485,-694.825,0.00954624,-0.00561343,-0.000360875,0.0144154,0.000383082,0.000264432,0.00160332,57.7388,10.3303,-695.125,0.0093622,-0.0140992,0.00802829,0.0188432,0.000478201,0.000303301,0.00207385,57.9435,8.07444,-696.71,0.0103234,-0.0051574,-0.00242185,0.01181,0.000355292,0.000230731,0.00153442,58.4098,5.4752,-698.512,0.00952163,-0.00437048,-0.000984723,0.0105274,0.000297647,0.000201656,0.00127213
404,66.5906,7.29058,-694.814,0.0088294,-0.00553485,0.00153237,0.013041,0.000381503,0.000264555,0.00159676,57.7388,10.3303,-695.125,0.00863989,-0.0108768,0.00844006,0.0163016,0.000464632,0.000284837,0.00201281,57.9435,8.07444,-696.71,0.009171,-0.00484282,0.000608698,0.0104079,0.00035157,0.00022644,0.00151798,58.4098,5.4752,-698.512,0.00865481,-0.00496697,0.00185134,0.0101559,0.000294456,0.000198399,0.0012582
405,66.6631,7.2818,-694.8,0.00818267,-0.00525685,0.0026024,0.0113671,0.00037985,0.000264364,0.00158947,57.7388,10.3303,-695.125,0.007619,-0.00781048,0.00932789,0.0143774,0.000457796,0.000281226,0.00198334,57.9435,8.07444,-696.71,0.00825193,-0.00408486,0.00183547,0.0093896,0.000354764,0.000232457,0.00153253,58.4098,5.4752,-698.512,0.00811955,-0.00458792,0.00177974,0.00950085,0.000297761,0.00020069,0.00127234
406,66.5906,7.29058,-694.814,0.00798953,-0.00483513,0.00272904,0.010372,0.000380075,0.00026359,0.00159104,57.7388,10.3303,-695.125,0.00891453,-0.00402119,0.00231501,0.0100602,0.000456898,0.000269343,0.001977,57.9435,8.07444,-696.71,0.00811697,-0.00337126,0.00211807,0.00904471,0.000353225,0.000227911,0.00152521,58.4098,5.4752,-698.512,0.00792521,-0.00468949,0.00230572,0.00950189,0.000295916,0.000198164,0.00126411
407,66.6073,7.28519,-694.813,0.00734681,-0.00431007,0.00346234,0.010083,0.000378926,0.000262844,0.00158534,57.7388,10.3303,-695.125,0.00730366,-0.00114809,0.0050762,0.00897174,0.000450305,0.000267082,0.00194882,57.9435,8.07444,-696.71,0.0075304,-0.00255367,0.002527,0.0083633,0.000354796,0.000228738,0.00153195,58.4098,5.4752,-698.512,0.00746981,-0.00422774,0.0013236,0.00868704,0.000298384,0.000199714,0.00127463
408,66.5307,7.29341,-694.829,0.00686349,-0.00333266,0.00417676,0.0105683,0.000378177,0.000262052,0.00158346,57.7388,10.3303,-695.125,0.00695975,0.00198816,0.0027711,0.00777238,0.000452719,0.000275605,0.0019608,57.9435,8.07444,-696.71,0.00652132,-0.00138791,0.00377645,0.00768693,0.000349281,0.000227998,0.00150868,58.4098,5.4752,-698.512,0.00739141,-0.00306067,0.000869793,0.00805382,0.000294605,0.000199199,0.00125903
409,66.5129,7.28889,-694.837,0.00656554,-0.00193713,0.00463696,0.0103957,0.000376329,0.000259924,0.0015757,57.7388,10.3303,-695.125,0.00692892,0.00485132,0.00144571,0.00861922,0.000453842,0.000275987,0.0019656,57.9435,8.07444,-696.71,0.00626804,-0.000182467,0.004282,0.00761826,0.000350167,0.000224371,0.00151171,58.4098,5.4752,-698.512,0.0064301,-0.00205895,0.00285501,0.00735211,0.000292581,0.000194807,0.00124958
410,66.3616,7.29217,-694.878,0.00643543,-0.000366648,0.00586789,0.0110791,0.000375857,0.000259144,0.00157476,57.7388,10.3303,-695.125,0.00759425,0.00744462,-0.000840433,0.0107333,0.000457025,0.000282419,0.00198038,57.9435,8.07444,-696.71,0.00643461,0.00160235,0.00487857,0.00826985,0.00034691,0.000225616,0.00149828,58.4098,5.4752,-698.512,0.00701367,-4.55716e-05,0.00174993,0.00723495,0.000291187,0.000194152,0.00124369
411,66.3616,7.29217,-694.878,0.00649399,0.0013771,0.00714317,0.0116916,0.000375838,0.000259759,0.00157506,57.7388,10.3303,-695.125,0.00732583,0.0089392,0.00156315,0.011738,0.000459282,0.000286601,0.00199078,57.9435,8.07444,-696.71,0.00623272,0.00311028,0.00685893,0.00979846,0.00034805,0.000225795,0.00150311,58.4098,5.4752,-698.512,0.00678062,0.00157741,0.00460144,0.00835096,0.000291595,0.000197496,0.00124625
412,66.3785,7.29904,-694.868,0.00645089,0.00278006,0.00813912,0.0122788,0.000378317,0.000259591,0.00158558,57.7388,10.3303,-695.125,0.00719784,0.00922621,0.00554051,0.0129872,0.000461817,0.000287883,0.00200169,57.9435,8.07444,-696.71,0.00647272,0.00413444,0.00838965,0.011406,0.000351302,0.000225899,0.00151676,58.4098,5.4752,-698.512,0.00703355,0.00324426,0.00418674,0.00880833,0.000289945,0.000195738,0.00123903
413,66.3146,7.29822,-694.887,0.00684985,0.00377145,0.00738298,0.0120813,0.000378579,0.000261459,0.00158699,57.7388,10.3303,-695.125,0.00729361,0.00937527,0.00439847,0.0127009,0.00045542,0.000277778,0.00197261,57.9435,8.07444,-696.71,0.00639912,0.00482058,0.00841863,0.0116474,0.000351859,0.000223861,0.00151869,58.4098,5.4752,-698.512,0.00720965,0.00409693,0.00402584,0.00921934,0.000293357,0.000196045,0.00125307
414,66.3018,7.29576,-694.892,0.0070772,0.00412987,0.00675379,0.0117131,0.000378336,0.000262069,0.00158598,57.7388,10.3303,-695.125,0.00784438,0.00803489,0.00405934,0.0119582,0.000456327,0.000271888,0.00197514,57.9435,8.07444,-696.71,0.00743833,0.00512182,0.00567009,0.0106818,0.000352612,0.00022521,0.00152211,58.4098,5.4752,-698.512,0.00755506,0.0048362,0.00273341,0.00938099,0.000296018,0.000199814,0.00126497
415,66.3246,7.29239,-694.888,0.00752014,0.00379597,0.00523273,0.0105928,0.000378658,0.000261055,0.00158726,57.7388,10.3303,-695.125,0.00812403,0.00599555,0.00420907,0.0109422,0.000457478,0.000268618,0.00197928,57.9435,8.07444,-696.71,0.00798478,0.00439086,0.0041445,0.0100191,0.000353218,0.0002266,0.00152492,58.4098,5.4752,-698.512,0.00742778,0.00424431,0.00426043,0.00955952,0.000297591,0.000199524,0.00127133
416,66.3087,7.29621,-694.89,0.0083185,0.00297561,0.00312223,0.00982898,0.000376297,0.000260628,0.00157748,57.7388,10.3303,-695.125,0.00859006,0.00369205,0.00337167,0.00993955,0.000449929,0.000263198,0.00194641,57.9435,8.07444,-696.71,0.0085112,0.00393971,0.00171126,0.00954009,0.000354071,0.000224912,0.00152818,58.4098,5.4752,-698.512,0.00878639,0.00419966,-0.000880446,0.00978317,0.000295767,0.000198531,0.0012636
417,66.3785,7.29904,-694.868,0.00885346,0.00193925,0.00125239,0.00989579,0.000375943,0.000260762,0.0015757,57.7388,10.3303,-695.125,0.00875305,0.000802844,0.00431675,0.00980711,0.000451206,0.000264745,0.0019521,57.9435,8.07444,-696.71,0.00948586,0.00265853,-0.00104945,0.00990762,0.000350855,0.000223632,0.00151444,58.4098,5.4752,-698.512,0.00915824,0.00280462,-0.000511414,0.0095959,0.000292866,0.000197262,0.00125138
418,66.4014,7.29567,-694.864,0.00928925,0.00080419,-0.000149105,0.0105098,0.000376385,0.000259526,0.0015771,57.7388,10.3303,-695.125,0.00874686,-0.00198417,0.0038587,0.00980384,0.000455573,0.000268073,0.00197116,57.9435,8.07444,-696.71,0.00997419,0.00140435,-0.00221254,0.0103163,0.000348162,0.000223227,0.00150307,58.4098,5.4752,-698.512,0.00957235,0.0016999,-0.000536911,0.00973725,0.00029217,0.000196951,0.00124845
419,66.4178,7.30026,-694.856,0.00951543,-0.000207713,-0.000766132,0.0112492,0.000377576,0.00026076,0.00158259,57.7388,10.3303,-695.125,0.00906615,-0.00519527,0.0042657,0.0113375,0.00045778,0.000281672,0.00198336,57.9435,8.07444,-696.71,0.00957941,5.4172e-05,-0.00242583,0.00989014,0.000352813,0.00022712,0.00152333,58.4098,5.4752,-698.512,0.00955371,0.000799259,-0.0013523,0.00968442,0.000293577,0.00019681,0.00125417
420,66.3785,7.29904,-694.868,0.00904644,-0.00120279,-0.000438186,0.011654,0.000377786,0.00026044,0.00158327,57.7388,10.3303,-695.125,0.00817085,-0.00738951,0.00659584,0.0129429,0.000466832,0.000287498,0.00202264,57.9435,8.07444,-696.71,0.00989134,-0.000815297,-0.00386895,0.010665,0.000352623,0.000226263,0.00152238,58.4098,5.4752,-698.512,0.00934398,-0.000153721,-0.00116169,0.00941936,0.000294512,0.000198364,0.00125842
421,66.4408,7.29689,-694.852,0.00847278,-0.00195719,-0.000751435,0.0117552,0.000377298,0.000260267,0.00158089,57.7388,10.3303,-695.125,0.0075097,-0.00938042,0.00717865,0.0140996,0.000473604,0.000287446,0.00205107,57.9435,8.07444,-696.71,0.00886797,-0.00192389,-0.00243231,0.00940446,0.000353396,0.000221564,0.00152474,58.4098,5.4752,-698.512,0.0085215,-0.000862301,-0.00133193,0.00867894,0.000289554,0.000193081,0.00123672
422,66.4408,7.29689,-694.852,0.00769962,-0.00257054,-0.00195017,0.0114647,0.00037802,0.000260019,0.00158331,57.7388,10.3303,-695.125,0.00704726,-0.0106173,0.00547863,0.0140093,0.000469096,0.000292606,0.00203329,57.9435,8.07444,-696.71,0.00852626,-0.0025023,-0.00566133,0.0105482,0.000349326,0.000223874,0.0015081,58.4098,5.4752,-698.512,0.00766969,-0.00153433,-0.00180883,0.00803047,0.000287224,0.00019221,0.00122695
423,66.4408,7.29689,-694.852,0.00675627,-0.00319838,-0.00309891,0.0109003,0.000376633,0.000259272,0.00157785,57.7388,10.3303,-695.125,0.00596024,-0.0114931,0.00524134,0.0141024,0.000469503,0.000293458,0.00203519,57.9435,8.07444,-696.71,0.0071623,-0.00300873,-0.00532821,0.00944165,0.000348027,0.000220744,0.00150206,58.4098,5.4752,-698.512,0.0060748,-0.00218101,-0.000521352,0.0064806,0.000283523,0.000188591,0.00121085
424,66.4408,7.29689,-694.852,0.00570973,-0.00397659,-0.00415754,0.0103358,0.000377472,0.000259072,0.00158102,57.7388,10.3303,-695.125,0.00510546,-0.0113413,0.00217227,0.0127341,0.000470993,0.000295057,0.00204182,57.9435,8.07444,-696.71,0.00616552,-0.00356495,-0.00687847,0.00991008,0.000349733,0.000221828,0.00150942,58.4098,5.4752,-698.512,0.00478092,-0.00307196,-0.0014557,0.00586884,0.000289836,0.000189256,0.00123689
425,66.4408,7.29689,-694.852,0.00453661,-0.00451108,-0.00526695,0.0100075,0.000377587,0.000258407,0.00158152,57.7388,10.3303,-695.125,0.00431322,-0.0116838,0.00368841,0.013076,0.000471641,0.000287663,0.00204291,57.9435,8.07444,-696.71,0.00542189,-0.00399683,-0.00806034,0.0105056,0.00035242,0.000224151,0.00152117,58.4098,5.4752,-698.512,0.00417963,-0.00350426,-0.00393059,0.00674017,0.000292097,0.000194536,0.00124755
426,66.4014,7.29567,-694.864,0.00332696,-0.00478569,-0.00526801,0.00908856,0.000377317,0.000258907,0.00158027,57.7388,10.3303,-695.125,0.00323455,-0.0103891,0.0018753,0.0111169,0.000464008,0.000289477,0.00201129,57.9435,8.07444,-696.71,0.00380555,-0.00428622,-0.00609546,0.00837019,0.000352947,0.00022314,0.00152317,58.4098,5.4752,-698.512,0.00292347,-0.00404812,-0.0039711,0.00638826,0.000291719,0.000188849,0.00124452
427,66.4964,7.29426,-694.838,0.00233312,-0.00453406,-0.00525047,0.00844569,0.000378276,0.00025776,0.00158319,57.7388,10.3303,-695.125,0.00223553,-0.00840163,-0.000854872,0.00880711,0.000465446,0.000277359,0.00201469,57.9435,8.07444,-696.71,0.00277905,-0.00372735,-0.0075893,0.00890294,0.000350293,0.000217929,0.00151108,58.4098,5.4752,-698.512,0.00179592,-0.00403103,-0.00370691,0.00576859,0.000290169,0.000187533,0.00123783
428,66.4569,7.29305,-694.85,0.00119727,-0.00411653,-0.00438228,0.00698209,0.000374365,0.0002566,0.00156824,57.7388,10.3303,-695.125,0.00169488,-0.00675324,-0.00178137,0.0072333,0.000456655,0.000273433,0.00197693,57.9435,8.07444,-696.71,0.00184093,-0.00306416,-0.00767629,0.00846899,0.000350956,0.000222239,0.00151467,58.4098,5.4752,-698.512,0.0011553,-0.00355647,-0.00608298,0.00714133,0.000289921,0.000187767,0.00123689
429,66.4273,7.29368,-694.858,0.000201502,-0.0034027,-0.00288178,0.00550169,0.000373356,0.000256246,0.00156408,57.7388,10.3303,-695.125,0.000650328,-0.00510834,0.00133368,0.00536976,0.000451963,0.000264262,0.00195527,57.9435,8.07444,-696.71,0.000995947,-0.00240838,-0.00544146,0.00603683,0.000349444,0.000217145,0.00150737,58.4098,5.4752,-698.512,4.50175e-05,-0.00278408,-0.00457334,0.00535593,0.000287449,0.000187243,0.00122662
430,66.3616,7.29217,-694.878,-0.000721652,-0.00260206,-0.00145968,0.00423399,0.000371345,0.000254038,0.00155617,57.7388,10.3303,-695.125,-0.000100918,-0.00285012,-0.000219662,0.00287599,0.000443378,0.00025858,0.001918,57.9435,8.07444,-696.71,-0.000190427,-0.00181535,-0.00342841,0.0038899,0.000344043,0.000216247,0.00148454,58.4098,5.4752,-698.512,-0.000664405,-0.00221497,-0.00331586,0.00407411,0.000287663,0.000188636,0.00122786
431,66.4014,7.29567,-694.864,-0.00159944,-0.00212312,-0.000220033,0.00359062,0.000372516,0.000255067,0.00156091,57.7388,10.3303,-695.125,-0.00065823,-0.000932735,-0.00129751,0.00174417,0.000451298,0.000262874,0.0019522,57.9435,8.07444,-696.71,-0.000657,-0.00116402,-0.0027312,0.00304284,0.000349188,0.000217847,0.00150643,58.4098,5.4752,-698.512,-0.00148895,-0.00182453,-0.00252095,0.00347293,0.00028994,0.000186599,0.00123667
432,66.4014,7.29567,-694.864,-0.00200818,-0.00157917,-0.000635118,0.00395099,0.000371302,0.00025346,0.00155526,57.7388,10.3303,-695.125,-0.000808329,0.000714925,-0.00216484,0.00242058,0.000444698,0.000258488,0.00192354,57.9435,8.07444,-696.71,-0.00142981,-0.000270832,-0.00382992,0.00409785,0.000342584,0.000216033,0.00147838,58.4098,5.4752,-698.512,-0.00206377,-0.00127238,-0.00284888,0.00375839,0.000286054,0.000186807,0.0012208
433,66.4273,7.29368,-694.858,-0.00225489,-0.00138093,-0.00116301,0.0047649,0.000371117,0.000253791,0.00155444,57.7388,10.3303,-695.125,-0.00112915,0.00148508,-0.00516595,0.00549738,0.000450712,0.00026434,0.00195006,57.9435,8.07444,-696.71,-0.00194588,-0.000135512,-0.00200758,0.00280406,0.000346953,0.000220011,0.00149747,58.4098,5.4752,-698.512,-0.00213543,-0.000991429,-0.00426856,0.00487684,0.000290928,0.000190207,0.00124166
434,66.3785,7.29904,-694.868,-0.00227492,-0.00109937,-0.00194543,0.00516433,0.000372056,0.000253637,0.00155857,57.7388,10.3303,-695.125,-0.00151591,0.00230858,-0.00529027,0.0059698,0.00044557,0.000260077,0.00192755,57.9435,8.07444,-696.71,-0.00223886,3.80667e-05,-0.0036742,0.00430633,0.000343367,0.0002127,0.00148106,58.4098,5.4752,-698.512,-0.00244945,-0.0009045,-0.00416768,0.0049321,0.000283264,0.000182682,0.0012083
435,66.3388,7.29555,-694.882,-0.00235913,-0.000762023,-0.00247051,0.00579573,0.000372643,0.000254032,0.00156097,57.7388,10.3303,-695.125,-0.00189526,0.00315766,-0.00340668,0.00502411,0.000445096,0.000265637,0.00192673,57.9435,8.07444,-696.71,-0.00164906,0.000757849,-0.00582565,0.00611154,0.000347761,0.000219702,0.00150079,58.4098,5.4752,-698.512,-0.00174599,-0.000434559,-0.00685792,0.00709369,0.000288572,0.000185815,0.00123087
