Temps total (s),Temps de cycle écoulé (s),Nombre total de cycles,Cycles écoulés,Etape,Nombre total de cycles(Forme d'onde Linear),Nombre total de cycles(Forme d'onde Rotary),Pos (ľm),Effort_5N (N)
"22,772","22,772",1,1,1,0,0,"11347,57135","-0,322952494"
"22,773","22,773",1,1,1,0,0,"11347,57939","-0,271164551"
"22,774","22,774",1,1,1,0,0,"11347,58386","-0,20769231"
"22,775","22,775",1,1,1,0,0,"11347,58744","-0,140333856"
"22,776","22,776",1,1,1,0,0,"11347,59102","-0,07728315"
"22,777","22,777",1,1,1,0,0,"11347,58297","-0,026210542"
"22,778","22,778",1,1,1,0,0,"11347,55972","0,006670253"
"22,779","22,779",1,1,1,0,0,"11347,53111","0,017404775"
"22,78","22,78",1,1,1,0,0,"11347,50787","0,004769238"
"22,781","22,781",1,1,1,0,0,"11347,50429","-0,029436508"
"22,782","22,782",1,1,1,0,0,"11347,51323","-0,080821337"
"22,783","22,783",1,1,1,0,0,"11347,52575","-0,143040866"
"22,784","22,784",1,1,1,0,0,"11347,53827","-0,208406635"
"22,785","22,785",1,1,1,0,0,"11347,54989","-0,268848632"
"22,786","22,786",1,1,1,0,0,"11347,56151","-0,316990241"
"22,787","22,787",1,1,1,0,0,"11347,5633","-0,346969105"
"22,788","22,788",1,1,1,0,0,"11347,55794","-0,355033576"
"22,789","22,789",1,1,1,0,0,"11347,54989","-0,340339579"
"22,79","22,79",1,1,1,0,0,"11347,54184","-0,304962583"
"22,791","22,791",1,1,1,0,0,"11347,53737","-0,253310539"
"22,792","22,792",1,1,1,0,0,"11347,54452","-0,191622116"
"22,793","22,793",1,1,1,0,0,"11347,55257","-0,127478959"
"22,794","22,794",1,1,1,0,0,"11347,55794","-0,068796333"
"22,795","22,795",1,1,1,0,0,"11347,55168","-0,022832118"
"22,796","22,796",1,1,1,0,0,"11347,54363","0,004797247"
"22,797","22,797",1,1,1,0,0,"11347,53558","0,010920758"
"22,798","22,798",1,1,1,0,0,"11347,54005","-0,004993896"
"22,799","22,799",1,1,1,0,0,"11347,55615","-0,040903254"
"22,8","22,8",1,1,1,0,0,"11347,56688","-0,092330286"
"22,801","22,801",1,1,1,0,0,"11347,56419","-0,152976289"
"22,802","22,802",1,1,1,0,0,"11347,55972","-0,215301029"
"22,803","22,803",1,1,1,0,0,"11347,55704","-0,271481257"
"22,804","22,804",1,1,1,0,0,"11347,56777","-0,314575732"
"22,805","22,805",1,1,1,0,0,"11347,58297","-0,339471065"
"22,806","22,806",1,1,1,0,0,"11347,58297","-0,343348645"
"22,807","22,807",1,1,1,0,0,"11347,5633","-0,325958282"
"22,808","22,808",1,1,1,0,0,"11347,53737","-0,28946884"
"22,809","22,809",1,1,1,0,0,"11347,52933","-0,238335896"
"22,81","22,81",1,1,1,0,0,"11347,53827","-0,178969428"
"22,811","22,811",1,1,1,0,0,"11347,54989","-0,118924566"
"22,812","22,812",1,1,1,0,0,"11347,55794","-0,065763704"
"22,813","22,813",1,1,1,0,0,"11347,55525","-0,02636157"
"22,814","22,814",1,1,1,0,0,"11347,55078","-0,00636437"
"22,815","22,815",1,1,1,0,0,"11347,55168","-0,008425955"
"22,816","22,816",1,1,1,0,0,"11347,56956","-0,030441973"
"22,817","22,817",1,1,1,0,0,"11347,58476","-0,067292815"
"22,818","22,818",1,1,1,0,0,"11347,5785","-0,114689339"
"22,819","22,819",1,1,1,0,0,"11347,54721","-0,1688377"
"22,82","22,82",1,1,1,0,0,"11347,51502","-0,223747566"
"22,821","22,821",1,1,1,0,0,"11347,50519","-0,272217374"
"22,822","22,822",1,1,1,0,0,"11347,51681","-0,307886731"
"22,823","22,823",1,1,1,0,0,"11347,54095","-0,326575749"
"22,824","22,824",1,1,1,0,0,"11347,56062","-0,326597579"
"22,825","22,825",1,1,1,0,0,"11347,56598","-0,308015421"
"22,826","22,826",1,1,1,0,0,"11347,55883","-0,272915792"
"22,827","22,827",1,1,1,0,0,"11347,54721","-0,225524101"
"22,828","22,828",1,1,1,0,0,"11347,53737","-0,17167747"
"22,829","22,829",1,1,1,0,0,"11347,54274","-0,118065253"
"22,83","22,83",1,1,1,0,0,"11347,55525","-0,071174344"
"22,831","22,831",1,1,1,0,0,"11347,56241","-0,036886563"
"22,832","22,832",1,1,1,0,0,"11347,55704","-0,019382485"
"22,833","22,833",1,1,1,0,0,"11347,5481","-0,020440151"
"22,834","22,834",1,1,1,0,0,"11347,54005","-0,039742584"
"22,835","22,835",1,1,1,0,0,"11347,53827","-0,075102979"
"22,836","22,836",1,1,1,0,0,"11347,54363","-0,122402068"
"22,837","22,837",1,1,1,0,0,"11347,55168","-0,175739788"
"22,838","22,838",1,1,1,0,0,"11347,55972","-0,228252299"
"22,839","22,839",1,1,1,0,0,"11347,55972","-0,273408256"
"22,84","22,84",1,1,1,0,0,"11347,55347","-0,305868629"
"22,841","22,841",1,1,1,0,0,"11347,54542","-0,321892686"
"22,842","22,842",1,1,1,0,0,"11347,54005","-0,319507904"
"22,843","22,843",1,1,1,0,0,"11347,54274","-0,298929419"
"22,844","22,844",1,1,1,0,0,"11347,54989","-0,262873825"
"22,845","22,845",1,1,1,0,0,"11347,55794","-0,215936787"
"22,846","22,846",1,1,1,0,0,"11347,56419","-0,163896233"
"22,847","22,847",1,1,1,0,0,"11347,5633","-0,113200946"
"22,848","22,848",1,1,1,0,0,"11347,55883","-0,070239501"
"22,849","22,849",1,1,1,0,0,"11347,55525","-0,040201237"
"22,85","22,85",1,1,1,0,0,"11347,55078","-0,025592679"
"22,851","22,851",1,1,1,0,0,"11347,55704","-0,027848752"
"22,852","22,852",1,1,1,0,0,"11347,56509","-0,048378319"
"22,853","22,853",1,1,1,0,0,"11347,56866","-0,085734921"
"22,854","22,854",1,1,1,0,0,"11347,56062","-0,134705259"
"22,855","22,855",1,1,1,0,0,"11347,5481","-0,188497845"
"22,856","22,856",1,1,1,0,0,"11347,54184","-0,240174122"
"22,857","22,857",1,1,1,0,0,"11347,5481","-0,283113979"
"22,858","22,858",1,1,1,0,0,"11347,55615","-0,311841723"
"22,859","22,859",1,1,1,0,0,"11347,56419","-0,32388676"
"22,86","22,86",1,1,1,0,0,"11347,56598","-0,318290032"
"22,861","22,861",1,1,1,0,0,"11347,56598","-0,295366645"
"22,862","22,862",1,1,1,0,0,"11347,56151","-0,257745888"
"22,863","22,863",1,1,1,0,0,"11347,55347","-0,209918134"
"22,864","22,864",1,1,1,0,0,"11347,54542","-0,15798144"
"22,865","22,865",1,1,1,0,0,"11347,54452","-0,108241299"
"22,866","22,866",1,1,1,0,0,"11347,5481","-0,066596558"
"22,867","22,867",1,1,1,0,0,"11347,55257","-0,03825359"
"22,868","22,868",1,1,1,0,0,"11347,5481","-0,02675273"
"22,869","22,869",1,1,1,0,0,"11347,52664","-0,03351687"
"22,87","22,87",1,1,1,0,0,"11347,50697","-0,057473662"
"22,871","22,871",1,1,1,0,0,"11347,51502","-0,095416307"
"22,872","22,872",1,1,1,0,0,"11347,54989","-0,142578213"
"22,873","22,873",1,1,1,0,0,"11347,58923","-0,193230528"
"22,874","22,874",1,1,1,0,0,"11347,59727","-0,241141263"
"22,875","22,875",1,1,1,0,0,"11347,56777","-0,280266684"
"22,876","22,876",1,1,1,0,0,"11347,5329","-0,305787325"
"22,877","22,877",1,1,1,0,0,"11347,52486","-0,314520374"
"22,878","22,878",1,1,1,0,0,"11347,5481","-0,305503923"
"22,879","22,879",1,1,1,0,0,"11347,58029","-0,279922299"
"22,88","22,88",1,1,1,0,0,"11347,5937","-0,240893885"
"22,881","22,881",1,1,1,0,0,"11347,57403","-0,193179287"
"22,882","22,882",1,1,1,0,0,"11347,53916","-0,142684374"
"22,883","22,883",1,1,1,0,0,"11347,5177","-0,096002417"
"22,884","22,884",1,1,1,0,0,"11347,52486","-0,059974538"
"22,885","22,885",1,1,1,0,0,"11347,55347","-0,040115449"
"22,886","22,886",1,1,1,0,0,"11347,5928","-0,037743896"
"22,887","22,887",1,1,1,0,0,"11347,61247","-0,050284113"
"22,888","22,888",1,1,1,0,0,"11347,60443","-0,074972701"
"22,889","22,889",1,1,1,0,0,"11347,57671","-0,110360757"
"22,89","22,89",1,1,1,0,0,"11347,54989","-0,154196424"
"22,891","22,891",1,1,1,0,0,"11347,54721","-0,201051049"
"22,892","22,892",1,1,1,0,0,"11347,56509","-0,243801717"
"22,893","22,893",1,1,1,0,0,"11347,58029","-0,27676858"
"22,894","22,894",1,1,1,0,0,"11347,57582","-0,296629313"
"22,895","22,895",1,1,1,0,0,"11347,55436","-0,301352851"
"22,896","22,896",1,1,1,0,0,"11347,53022","-0,290154032"
"22,897","22,897",1,1,1,0,0,"11347,5177","-0,264219251"
"22,898","22,898",1,1,1,0,0,"11347,52575","-0,226920415"
"22,899","22,899",1,1,1,0,0,"11347,55168","-0,183226913"
"22,9","22,9",1,1,1,0,0,"11347,57224","-0,138805816"
"22,901","22,901",1,1,1,0,0,"11347,57224","-0,099098962"
"22,902","22,902",1,1,1,0,0,"11347,55704","-0,06857682"
"22,903","22,903",1,1,1,0,0,"11347,55257","-0,050688013"
"22,904","22,904",1,1,1,0,0,"11347,56062","-0,047665057"
"22,905","22,905",1,1,1,0,0,"11347,56866","-0,059785084"
"22,906","22,906",1,1,1,0,0,"11347,57224","-0,085257795"
"22,907","22,907",1,1,1,0,0,"11347,55525","-0,120842475"
"22,908","22,908",1,1,1,0,0,"11347,52217","-0,162311196"
"22,909","22,909",1,1,1,0,0,"11347,48999","-0,204359666"
"22,91","22,91",1,1,1,0,0,"11347,48641","-0,241212454"
"22,911","22,911",1,1,1,0,0,"11347,52217","-0,268657953"
"22,912","22,912",1,1,1,0,0,"11347,57313","-0,284683406"
"22,913","22,913",1,1,1,0,0,"11347,60711","-0,288625956"
"22,914","22,914",1,1,1,0,0,"11347,60622","-0,280081034"
"22,915","22,915",1,1,1,0,0,"11347,58208","-0,258860383"
"22,916","22,916",1,1,1,0,0,"11347,55436","-0,226666704"
"22,917","22,917",1,1,1,0,0,"11347,54631","-0,187030938"
"22,918","22,918",1,1,1,0,0,"11347,55704","-0,14525691"
"22,919","22,919",1,1,1,0,0,"11347,57135","-0,107108885"
"22,92","22,92",1,1,1,0,0,"11347,56688","-0,077764811"
"22,921","22,921",1,1,1,0,0,"11347,54542","-0,060673147"
"22,922","22,922",1,1,1,0,0,"11347,52575","-0,057379776"
"22,923","22,923",1,1,1,0,0,"11347,52575","-0,067884251"
"22,924","22,924",1,1,1,0,0,"11347,54363","-0,090971617"
"22,925","22,925",1,1,1,0,0,"11347,5633","-0,124306558"
"22,926","22,926",1,1,1,0,0,"11347,57224","-0,163978841"
"22,927","22,927",1,1,1,0,0,"11347,57582","-0,204952713"
"22,928","22,928",1,1,1,0,0,"11347,5785","-0,241852682"
"22,929","22,929",1,1,1,0,0,"11347,57582","-0,270004217"
"22,93","22,93",1,1,1,0,0,"11347,57224","-0,28606521"
"22,931","22,931",1,1,1,0,0,"11347,56777","-0,288491864"
"22,932","22,932",1,1,1,0,0,"11347,56419","-0,277356282"
"22,933","22,933",1,1,1,0,0,"11347,55972","-0,254239198"
"22,934","22,934",1,1,1,0,0,"11347,55168","-0,222033598"
"22,935","22,935",1,1,1,0,0,"11347,53916","-0,184389148"
"22,936","22,936",1,1,1,0,0,"11347,52754","-0,145840831"
"22,937","22,937",1,1,1,0,0,"11347,52307","-0,111651085"
"22,938","22,938",1,1,1,0,0,"11347,52754","-0,086075431"
"22,939","22,939",1,1,1,0,0,"11347,53111","-0,071296077"
"22,94","22,94",1,1,1,0,0,"11347,53648","-0,068333922"
"22,941","22,941",1,1,1,0,0,"11347,54721","-0,077680754"
"22,942","22,942",1,1,1,0,0,"11347,5633","-0,098789027"
"22,943","22,943",1,1,1,0,0,"11347,57492","-0,129427835"
"22,944","22,944",1,1,1,0,0,"11347,57224","-0,165590849"
"22,945","22,945",1,1,1,0,0,"11347,56062","-0,202281214"
"22,946","22,946",1,1,1,0,0,"11347,54989","-0,235250257"
"22,947","22,947",1,1,1,0,0,"11347,5481","-0,260685999"
"22,948","22,948",1,1,1,0,0,"11347,55257","-0,276010446"
"22,949","22,949",1,1,1,0,0,"11347,55168","-0,279317182"
"22,95","22,95",1,1,1,0,0,"11347,53648","-0,269882921"
"22,951","22,951",1,1,1,0,0,"11347,51591","-0,249015298"
"22,952","22,952",1,1,1,0,0,"11347,50876","-0,219329111"
"22,953","22,953",1,1,1,0,0,"11347,52664","-0,184573065"
"22,954","22,954",1,1,1,0,0,"11347,56419","-0,148153454"
"22,955","22,955",1,1,1,0,0,"11347,5928","-0,114485808"
"22,956","22,956",1,1,1,0,0,"11347,59996","-0,088648824"
"22,957","22,957",1,1,1,0,0,"11347,58297","-0,074088192"
"22,958","22,958",1,1,1,0,0,"11347,55525","-0,072403289"
"22,959","22,959",1,1,1,0,0,"11347,53916","-0,082848324"
"22,96","22,96",1,1,1,0,0,"11347,54274","-0,103361979"
"22,961","22,961",1,1,1,0,0,"11347,55794","-0,132113555"
"22,962","22,962",1,1,1,0,0,"11347,55883","-0,166680012"
"22,963","22,963",1,1,1,0,0,"11347,55257","-0,202732347"
"22,964","22,964",1,1,1,0,0,"11347,54452","-0,235418249"
"22,965","22,965",1,1,1,0,0,"11347,54005","-0,260392744"
"22,966","22,966",1,1,1,0,0,"11347,54452","-0,274666958"
"22,967","22,967",1,1,1,0,0,"11347,55436","-0,276682321"
"22,968","22,968",1,1,1,0,0,"11347,56598","-0,266253166"
"22,969","22,969",1,1,1,0,0,"11347,56866","-0,244712345"
"22,97","22,97",1,1,1,0,0,"11347,56866","-0,214711428"
"22,971","22,971",1,1,1,0,0,"11347,56509","-0,179824065"
"22,972","22,972",1,1,1,0,0,"11347,55347","-0,144230388"
"22,973","22,973",1,1,1,0,0,"11347,54184","-0,112447301"
"22,974","22,974",1,1,1,0,0,"11347,5329","-0,088464012"
"22,975","22,975",1,1,1,0,0,"11347,5329","-0,07526116"
"22,976","22,976",1,1,1,0,0,"11347,54095","-0,074349092"
"22,977","22,977",1,1,1,0,0,"11347,5481","-0,085891802"
"22,978","22,978",1,1,1,0,0,"11347,54095","-0,108453874"
"22,979","22,979",1,1,1,0,0,"11347,52933","-0,139256874"
"22,98","22,98",1,1,1,0,0,"11347,5177","-0,174345002"
"22,981","22,981",1,1,1,0,0,"11347,52217","-0,209174324"
"22,982","22,982",1,1,1,0,0,"11347,54989","-0,239282884"
"22,983","22,983",1,1,1,0,0,"11347,58923","-0,260954183"
"22,984","22,984",1,1,1,0,0,"11347,61069","-0,271595586"
"22,985","22,985",1,1,1,0,0,"11347,59727","-0,269852541"
"22,986","22,986",1,1,1,0,0,"11347,56151","-0,255874693"
"22,987","22,987",1,1,1,0,0,"11347,52933","-0,231394786"
"22,988","22,988",1,1,1,0,0,"11347,52128","-0,199533515"
"22,989","22,989",1,1,1,0,0,"11347,52843","-0,164311603"
"22,99","22,99",1,1,1,0,0,"11347,53111","-0,130214961"
"22,991","22,991",1,1,1,0,0,"11347,52754","-0,101646669"
"22,992","22,992",1,1,1,0,0,"11347,53201","-0,082374923"
"22,993","22,993",1,1,1,0,0,"11347,55347","-0,074283872"
"22,994","22,994",1,1,1,0,0,"11347,57761","-0,077307275"
"22,995","22,995",1,1,1,0,0,"11347,5937","-0,091129811"
"22,996","22,996",1,1,1,0,0,"11347,59012","-0,114963856"
"22,997","22,997",1,1,1,0,0,"11347,57045","-0,146294525"
"22,998","22,998",1,1,1,0,0,"11347,55257","-0,180745255"
"22,999","22,999",1,1,1,0,0,"11347,55257","-0,213363785"
23,23,1,1,1,0,0,"11347,56509","-0,240095779"
"23,001","23,001",1,1,1,0,0,"11347,56866","-0,258278344"
"23,002","23,002",1,1,1,0,0,"11347,55436","-0,266217776"
"23,003","23,003",1,1,1,0,0,"11347,5338","-0,262807682"
"23,004","23,004",1,1,1,0,0,"11347,52217","-0,248012356"
"23,005","23,005",1,1,1,0,0,"11347,53022","-0,223422945"
"23,006","23,006",1,1,1,0,0,"11347,55704","-0,192292929"
"23,007","23,007",1,1,1,0,0,"11347,58476","-0,158882961"
"23,008","23,008",1,1,1,0,0,"11347,59102","-0,127501674"
"23,009","23,009",1,1,1,0,0,"11347,57135","-0,101783881"
"23,01","23,01",1,1,1,0,0,"11347,54005","-0,084574372"
"23,011","23,011",1,1,1,0,0,"11347,52396","-0,077983751"
"23,012","23,012",1,1,1,0,0,"11347,5338","-0,083099362"
"23,013","23,013",1,1,1,0,0,"11347,55704","-0,099467197"
"23,014","23,014",1,1,1,0,0,"11347,56509","-0,124903023"
"23,015","23,015",1,1,1,0,0,"11347,55347","-0,156047307"
"23,016","23,016",1,1,1,0,0,"11347,53022","-0,189035479"
"23,017","23,017",1,1,1,0,0,"11347,52217","-0,219935738"
"23,018","23,018",1,1,1,0,0,"11347,5338","-0,244913734"
"23,019","23,019",1,1,1,0,0,"11347,55794","-0,26084153"
"23,02","23,02",1,1,1,0,0,"11347,57492","-0,265775584"
"23,021","23,021",1,1,1,0,0,"11347,57492","-0,259192102"
"23,022","23,022",1,1,1,0,0,"11347,56419","-0,241949316"
"23,023","23,023",1,1,1,0,0,"11347,5481","-0,216150843"
"23,024","23,024",1,1,1,0,0,"11347,5329","-0,185082164"
"23,025","23,025",1,1,1,0,0,"11347,5329","-0,152657712"
"23,026","23,026",1,1,1,0,0,"11347,55257","-0,122970566"
"23,027","23,027",1,1,1,0,0,"11347,57403","-0,099812485"
"23,028","23,028",1,1,1,0,0,"11347,57045","-0,0859934"
"23,029","23,029",1,1,1,0,0,"11347,53916","-0,082995892"
"23,03","23,03",1,1,1,0,0,"11347,51144","-0,091008982"
"23,031","23,031",1,1,1,0,0,"11347,51949","-0,109028677"
"23,032","23,032",1,1,1,0,0,"11347,56241","-0,134871043"
"23,033","23,033",1,1,1,0,0,"11347,59996","-0,165420379"
"23,034","23,034",1,1,1,0,0,"11347,59996","-0,196802374"
"23,035","23,035",1,1,1,0,0,"11347,56866","-0,224854667"
"23,036","23,036",1,1,1,0,0,"11347,53827","-0,245948918"
"23,037","23,037",1,1,1,0,0,"11347,54184","-0,257639978"
"23,038","23,038",1,1,1,0,0,"11347,56688","-0,258890074"
"23,039","23,039",1,1,1,0,0,"11347,59102","-0,249808971"
"23,04","23,04",1,1,1,0,0,"11347,58833","-0,231384896"
"23,041","23,041",1,1,1,0,0,"11347,55972","-0,205638278"
"23,042","23,042",1,1,1,0,0,"11347,52843","-0,175784696"
"23,043","23,043",1,1,1,0,0,"11347,52396","-0,145692592"
"23,044","23,044",1,1,1,0,0,"11347,54363","-0,119323786"
"23,045","23,045",1,1,1,0,0,"11347,56956","-0,100053633"
"23,046","23,046",1,1,1,0,0,"11347,57582","-0,090137664"
"23,047","23,047",1,1,1,0,0,"11347,55704","-0,090466747"
"23,048","23,048",1,1,1,0,0,"11347,53111","-0,100840051"
"23,049","23,049",1,1,1,0,0,"11347,52307","-0,120188622"
"23,05","23,05",1,1,1,0,0,"11347,53469","-0,146419443"
"23,051","23,051",1,1,1,0,0,"11347,55525","-0,176354256"
"23,052","23,052",1,1,1,0,0,"11347,56688","-0,205807853"
"23,053","23,053",1,1,1,0,0,"11347,56777","-0,230867807"
"23,054","23,054",1,1,1,0,0,"11347,56509","-0,249046274"
"23,055","23,055",1,1,1,0,0,"11347,56062","-0,258122776"
"23,056","23,056",1,1,1,0,0,"11347,55704","-0,256787222"
"23,057","23,057",1,1,1,0,0,"11347,55704","-0,24512833"
"23,058","23,058",1,1,1,0,0,"11347,56062","-0,224821083"
"23,059","23,059",1,1,1,0,0,"11347,55257","-0,198540594"
"23,06","23,06",1,1,1,0,0,"11347,52396","-0,16989423"
"23,061","23,061",1,1,1,0,0,"11347,49088","-0,142365564"
"23,062","23,062",1,1,1,0,0,"11347,48641","-0,11881059"
"23,063","23,063",1,1,1,0,0,"11347,52217","-0,101877591"
"23,064","23,064",1,1,1,0,0,"11347,57135","-0,094045643"
"23,065","23,065",1,1,1,0,0,"11347,59191","-0,096749924"
"23,066","23,066",1,1,1,0,0,"11347,57671","-0,109681794"
"23,067","23,067",1,1,1,0,0,"11347,54631","-0,130639225"
"23,068","23,068",1,1,1,0,0,"11347,53469","-0,156484619"
"23,069","23,069",1,1,1,0,0,"11347,54989","-0,183958057"
"23,07","23,07",1,1,1,0,0,"11347,57224","-0,210020803"
"23,071","23,071",1,1,1,0,0,"11347,57313","-0,231846701"
"23,072","23,072",1,1,1,0,0,"11347,5481","-0,246924087"
"23,073","23,073",1,1,1,0,0,"11347,5186","-0,253011324"
"23,074","23,074",1,1,1,0,0,"11347,51413","-0,248852018"
"23,075","23,075",1,1,1,0,0,"11347,53022","-0,23502307"
"23,076","23,076",1,1,1,0,0,"11347,55794","-0,213814136"
"23,077","23,077",1,1,1,0,0,"11347,57403","-0,188297536"
"23,078","23,078",1,1,1,0,0,"11347,57045","-0,161658786"
"23,079","23,079",1,1,1,0,0,"11347,55078","-0,136777041"
"23,08","23,08",1,1,1,0,0,"11347,53916","-0,116296699"
"23,081","23,081",1,1,1,0,0,"11347,54721","-0,102637205"
"23,082","23,082",1,1,1,0,0,"11347,5633","-0,09779878"
"23,083","23,083",1,1,1,0,0,"11347,56688","-0,102734203"
"23,084","23,084",1,1,1,0,0,"11347,55347","-0,116749285"
"23,085","23,085",1,1,1,0,0,"11347,53827","-0,137569746"
"23,086","23,086",1,1,1,0,0,"11347,53737","-0,162150897"
"23,087","23,087",1,1,1,0,0,"11347,54363","-0,187485758"
"23,088","23,088",1,1,1,0,0,"11347,55168","-0,210900325"
"23,089","23,089",1,1,1,0,0,"11347,54721","-0,229790136"
"23,09","23,09",1,1,1,0,0,"11347,53111","-0,241717733"
"23,091","23,091",1,1,1,0,0,"11347,5177","-0,244895052"
"23,092","23,092",1,1,1,0,0,"11347,52217","-0,2387226"
"23,093","23,093",1,1,1,0,0,"11347,54542","-0,224106666"
"23,094","23,094",1,1,1,0,0,"11347,56866","-0,203244202"
"23,095","23,095",1,1,1,0,0,"11347,57313","-0,179076679"
"23,096","23,096",1,1,1,0,0,"11347,56151","-0,154511696"
"23,097","23,097",1,1,1,0,0,"11347,55704","-0,132274367"
"23,098","23,098",1,1,1,0,0,"11347,56151","-0,114858244"
"23,099","23,099",1,1,1,0,0,"11347,56598","-0,104534719"
"23,1","23,1",1,1,1,0,0,"11347,56866","-0,102886781"
"23,101","23,101",1,1,1,0,0,"11347,55704","-0,110293785"
"23,102","23,102",1,1,1,0,0,"11347,54095","-0,125615476"
"23,103","23,103",1,1,1,0,0,"11347,52486","-0,146546029"
"23,104","23,104",1,1,1,0,0,"11347,51681","-0,170332473"
"23,105","23,105",1,1,1,0,0,"11347,52396","-0,19422872"
"23,106","23,106",1,1,1,0,0,"11347,53201","-0,215587988"
"23,107","23,107",1,1,1,0,0,"11347,54005","-0,231957715"
"23,108","23,108",1,1,1,0,0,"11347,54363","-0,241323858"
"23,109","23,109",1,1,1,0,0,"11347,54363","-0,242348108"
"23,11","23,11",1,1,1,0,0,"11347,54363","-0,234753285"
"23,111","23,111",1,1,1,0,0,"11347,55168","-0,219713934"
"23,112","23,112",1,1,1,0,0,"11347,56777","-0,19945953"
"23,113","23,113",1,1,1,0,0,"11347,57582","-0,176581033"
"23,114","23,114",1,1,1,0,0,"11347,56956","-0,15338744"
"23,115","23,115",1,1,1,0,0,"11347,55168","-0,132755181"
"23,116","23,116",1,1,1,0,0,"11347,52754","-0,117656766"
"23,117","23,117",1,1,1,0,0,"11347,51144","-0,10958543"
"23,118","23,118",1,1,1,0,0,"11347,51502","-0,109495055"
"23,119","23,119",1,1,1,0,0,"11347,53111","-0,117599061"
"23,12","23,12",1,1,1,0,0,"11347,54721","-0,133224512"
"23,121","23,121",1,1,1,0,0,"11347,55257","-0,154480441"
"23,122","23,122",1,1,1,0,0,"11347,5481","-0,178387295"
"23,123","23,123",1,1,1,0,0,"11347,54899","-0,201748405"
"23,124","23,124",1,1,1,0,0,"11347,55704","-0,221735779"
"23,125","23,125",1,1,1,0,0,"11347,56956","-0,236035641"
"23,126","23,126",1,1,1,0,0,"11347,58208","-0,2430165"
"23,127","23,127",1,1,1,0,0,"11347,58208","-0,24197489"
"23,128","23,128",1,1,1,0,0,"11347,56151","-0,232840329"
"23,129","23,129",1,1,1,0,0,"11347,5329","-0,216326136"
"23,13","23,13",1,1,1,0,0,"11347,50697","-0,194415916"
"23,131","23,131",1,1,1,0,0,"11347,49893","-0,170269553"
"23,132","23,132",1,1,1,0,0,"11347,51144","-0,147291329"
"23,133","23,133",1,1,1,0,0,"11347,53111","-0,12819781"
"23,134","23,134",1,1,1,0,0,"11347,54899","-0,114897331"
"23,135","23,135",1,1,1,0,0,"11347,55436","-0,108782658"
"23,136","23,136",1,1,1,0,0,"11347,55436","-0,1108188"
"23,137","23,137",1,1,1,0,0,"11347,55436","-0,120997904"
"23,138","23,138",1,1,1,0,0,"11347,55436","-0,138175162"
"23,139","23,139",1,1,1,0,0,"11347,55704","-0,160108861"
"23,14","23,14",1,1,1,0,0,"11347,55972","-0,183784217"
"23,141","23,141",1,1,1,0,0,"11347,55704","-0,205926429"
"23,142","23,142",1,1,1,0,0,"11347,55257","-0,22385031"
"23,143","23,143",1,1,1,0,0,"11347,5481","-0,235619359"
"23,144","23,144",1,1,1,0,0,"11347,54452","-0,240106974"
